1	AA	129600.0	0.13692971047184752
2	DL	127423.0	0.13462958717171472
3	UA	110111.0	0.11633848263708027
4	CO	87234.0	0.09216764169213848
5	PI	83970.0	0.08871904157655121
6	EA	80525.0	0.08507920475112285
7	NW	75040.0	0.07928399285345246
8	US	68362.0	0.07222830916108365
9	TW	49419.0	0.052213961125063525
10	WN	47563.0	0.05025299243188645
11	HP	33835.0	0.035748586063387044
12	PS	26095.0	0.027570839465762817
13	AS	14676.0	0.015506021843247179
14	PA (1)	12618.0	0.013331628755661821
